mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_62793,CC1(O)C2OC(C)(C)C12,2.9626,1.29597,1.13791,0.359,78.79,-0.2228,0.0731,0.2959,1184.2397,0.17920899999999998,-424.18843,-424.17885599999994,-424.177912,-424.22170700000004,37.525999999999996,-1963.2196373279999,-1975.875866349,-1987.730766377,-1821.2193707000001
gdb_36573,C#CCOC(C#C)C#N,2.6936,0.94715,0.73259,3.0012,75.59,-0.2788,-0.0255,0.2533,1464.33,0.09655,-399.45697,-399.447388,-399.446444,-399.492347,33.224000000000004,-1493.3214453491,-1499.75278509,-1507.4567130829998,-1399.3852305760001
gdb_37634,C1C2OCC3C4C2C4N13,2.8837200000000003,2.21694,2.04983,1.0407,72.22,-0.2199,0.0942,0.314,795.7987,0.152505,-401.905982,-401.900355,-401.899411,-401.935551,25.041999999999998,-1774.3952766291,-1786.862625441,-1796.938537454,-1650.07256604
gdb_72132,CC12CC3OC1CC23O,2.1701799999999998,1.97502,1.75737,0.9617,74.31,-0.2296,0.0689,0.2986,930.6498,0.159425,-422.98611500000004,-422.97841900000003,-422.977475,-423.017604,31.436,-1836.6077739071,-1848.665359342,-1859.3342673601,-1706.856482959
gdb_26905,NC1=C(O)N=CC(=N)O1,3.09888,1.4986700000000002,1.01099,3.568,76.44,-0.1841,-0.0556,0.1285,1083.8093,0.101064,-470.027317,-470.01931900000005,-470.018375,-470.05958799999996,30.493000000000002,-1416.992505607,-1424.415937077,-1432.11986507,-1320.2350103700999
gdb_44067,O=C1CC23CCN2C1C3,3.23679,1.55894,1.44781,2.7864,77.55,-0.2081,-0.0135,0.1946,966.216,0.14877,-401.86899500000004,-401.862202,-401.861258,-401.8999,28.564,-1751.1856012460998,-1762.9212745641,-1772.997186577,-1627.7012426810998
gdb_66836,CC12C3C4OC1C4C23C,2.6667099999999997,1.8982700000000001,1.42612,1.9857,78.08,-0.2376,0.0843,0.3219,980.2712,0.158978,-385.81762200000003,-385.809975,-385.80903,-385.84927999999996,30.628,-1867.5527527329998,-1879.6417136181,-1890.3099941270002,-1738.1635344781
gdb_51016,C1CC1(CC=O)CC=O,1.62141,1.42971,0.8593200000000001,4.8281,76.28,-0.2525,-0.0321,0.2204,1359.4955,0.155646,-423.028576,-423.018769,-423.017824,-423.06498,34.346,-1863.2524335561,-1873.9853474921,-1884.653628001,-1736.5853493431
gdb_62213,CC(CNCC#N)C=O,4.274290000000001,0.62197,0.56314,2.7283,77.8,-0.2528,-0.032,0.2208,1883.6256,0.157166,-419.217259,-419.206879,-419.205935,-419.254073,35.354,-1820.7776043641,-1831.1503281341,-1841.819236152,-1694.007608675
gdb_82744,CC12NC3C(NC13)C2O,2.26899,2.18286,1.55152,2.3303,74.12,-0.2258,0.0598,0.2856,930.4576,0.161735,-419.148045,-419.140642,-419.139698,-419.179303,30.509,-1777.345196438,-1789.5860145011,-1800.254922519,-1647.088760745
gdb_87834,CC1OC11CC2NC12C,2.8753599999999997,1.3497299999999999,1.14693,1.2135,79.79,-0.2258,0.0785,0.3044,1168.5426,0.169402,-403.092744,-403.083819,-403.082875,-403.125991,34.157,-1891.2474925729998,-1903.4224221910001,-1914.6843262139998,-1755.861798314
gdb_62149,OC(CNC=O)CC#N,4.80136,0.65144,0.60607,3.2983,71.47,-0.2624,0.0115,0.2739,1744.7269,0.13481600000000002,-455.180125,-455.17027800000005,-455.169334,-455.21643200000005,33.889,-1661.142452309,-1670.0719053789999,-1679.5548213870002,-1547.1692476570001
gdb_64658,OC1(CC#N)C2CC1O2,3.59712,1.22403,1.1008,2.4973,69.03,-0.2564,0.0207,0.2771,1101.1254,0.123349,-437.824512,-437.816645,-437.815701,-437.857105,30.171,-1586.9388855501002,-1596.222881205,-1605.1128012079998,-1477.6287002770002
gdb_7568,CC1(C[NH2+]C1)C([O-])=O,2.93966,2.11095,1.51908,5.3564,63.81,-0.2554,0.0211,0.2766,868.215,0.143192,-401.01659700000005,-401.009017,-401.008073,-401.048256,28.724,-1610.9793828491001,-1621.3313988221,-1630.814942339,-1496.839260803
gdb_70196,CC12CC1OC(=N)CO2,3.41679,1.3663100000000001,1.16327,2.9606,73.93,-0.2393,0.0182,0.2575,1095.6109,0.147723,-439.072722,-439.06469000000004,-439.063746,-439.105138,31.314,-1742.3502745260998,-1753.307836684,-1763.383748697,-1619.5580583879998
gdb_17432,CC1C2C3CC1(C)N23,2.70764,2.51126,1.85684,1.7116,74.06,-0.2376,0.0811,0.3187,831.8127,0.166017,-327.88197599999995,-327.874565,-327.873621,-327.91307,29.234,-1799.5125793721,-1811.7490048721,-1822.418540399,-1672.1590003131
gdb_80036,OC1C2C=CC1C2C#N,3.15964,1.3981299999999999,1.1929,4.6894,73.61,-0.2623,-0.0299,0.2324,1037.8762,0.125857,-400.726494,-400.71935299999996,-400.718409,-400.757902,28.642,-1662.1075611510998,-1671.8477558491,-1680.7376758520002,-1552.309801385
gdb_100282,COC(C)(CO)C(N)=O,2.08534,1.4018899999999999,1.1662299999999999,3.9711,70.85,-0.2425,0.0214,0.2639,1174.0277,0.16797,-477.44266100000004,-477.43183,-477.43088600000004,-477.478138,39.262,-1837.4718538001,-1848.449496246,-1859.711400269,-1702.9734572670002
gdb_125454,Cc1nc(nn1C=O)O,2.56977,1.48325,0.94599,5.0318,67.62,-0.2536,-0.0572,0.1964,1151.1869,0.101266,-470.054406,-470.046405,-470.04546100000005,-470.087212,28.677,-1433.991096908,-1441.412645851,-1449.116573844,-1337.569318986
gdb_63556,CC1(C)CC11COC1=O,2.5943099999999997,1.4357799999999998,1.13133,4.2958,76.29,-0.2664,0.0089,0.2753,1141.6637,0.158094,-423.049489,-423.040571,-423.03962699999994,-423.08279000000005,33.493,-1876.3755292731,-1887.6662987101001,-1898.3352067279998,-1747.7612846330999
gdb_42652,O=C1C2CC3N1C23C#N,3.1431,1.4948700000000001,1.25183,4.8046,68.13,-0.2772,-0.0306,0.2466,971.3531,0.09009,-415.571237,-415.56449399999997,-415.56355,-415.60266,25.575,-1416.420844908,-1423.7445024470999,-1430.855434435,-1326.3808335161
gdb_44312,O=C1CC2C3C4OC13C24,3.24913,1.9557900000000001,1.44539,4.1853,68.89,-0.2427,-0.0196,0.2231,867.3354,0.11324300000000001,-420.526761,-420.520708,-420.51976399999995,-420.557059,25.098000000000003,-1549.0442445491,-1558.578616295,-1566.8755402929999,-1445.2875139260998
gdb_117821,CCOC(C)(CO)C=O,2.3607,1.0621200000000002,0.9093,2.7903,76.06,-0.2383,-0.0249,0.2135,1410.0548,0.177584,-461.359645,-461.348296,-461.34735199999994,-461.396749,39.436,-1933.9827380001002,-1945.5245110370001,-1957.379411065,-1794.1279246431
gdb_64149,CC1(C)OCC(O1)C=O,3.27863,1.15449,1.08518,2.2674,71.44,-0.2482,-0.0336,0.2145,1198.1074,0.15625899999999998,-460.183579,-460.17425099999997,-460.173307,-460.21822099999997,34.035,-1823.8423583201002,-1834.8752215581,-1845.5441295760997,-1695.8135795771
gdb_46356,O=C1CCC1N1CCC1,3.3647199999999997,1.1539700000000002,0.90176,2.6128,80.76,-0.2158,-0.0197,0.196,1309.6914,0.170629,-403.126439,-403.117805,-403.116861,-403.16062400000004,31.951,-1912.3914083281,-1924.748943065,-1936.010847088,-1777.5943175111
gdb_96035,OC1CCOC1CC#C,3.11861,1.09511,0.8778,3.2728,77.42,-0.2478,0.061,0.3088,1330.7048,0.15803399999999998,-422.991808,-422.982433,-422.98148899999995,-423.027138,34.225,-1840.1801826439998,-1851.1841804679998,-1861.8530884860002,-1712.839153765
gdb_11946,OC12CC1(OC2)C=O,3.18158,1.99768,1.5492,2.8403,60.81,-0.2356,-0.0342,0.2015,825.4611,0.10489200000000001,-419.633207,-419.62575400000003,-419.62480999999997,-419.664875,27.291999999999998,-1383.0122657481,-1390.7783171320002,-1398.482872634,-1288.986317188
gdb_84247,CC1N=C2OC3C2C13O,2.5676900000000002,1.9939799999999999,1.36916,2.9022,69.67,-0.2224,-0.0527,0.1698,935.2819999999999,0.12158900000000002,-437.742776,-437.735105,-437.73416100000003,-437.77438,30.525,-1535.648809926,-1545.055797345,-1553.9457173479998,-1425.718018252
gdb_116575,CCN=C1OC2CC1C2,4.50791,0.96515,0.9444299999999999,2.5555,83.4,-0.2416,0.0341,0.2758,1361.3731,0.172316,-403.141741,-403.13357,-403.13262599999996,-403.175734,31.256,-1921.993551046,-1934.6416224501002,-1945.9035264729998,-1787.075978501
gdb_1854,CC1OC(=N)C=C1,5.68569,2.31316,1.79424,3.4684,62.02,-0.2446,-0.028999999999999998,0.2155,705.8206,0.114542,-324.60697700000003,-324.60073,-324.599786,-324.636954,23.441,-1394.805669894,-1403.3284971320002,-1411.0336801429999,-1302.364181559
gdb_108670,CC1=C(COCC1)CO,2.14969,1.39751,0.9305399999999999,2.512,82.21,-0.2366,0.0146,0.2512,1305.1807,0.18264,-424.23071600000003,-424.22123899999997,-424.220295,-424.26538899999997,35.065,-1989.754482902,-2002.4715802960998,-2014.3264803241,-1848.6302188381
gdb_40420,C1NC1C12NC1CC=C2,4.09828,1.2363600000000001,1.0892,2.6551,80.63,-0.2206,0.0182,0.2388,1149.6335,0.161912,-382.023868,-382.016339,-382.015395,-382.055909,30.03,-1836.0988641079998,-1848.261243546,-1858.930151564,-1706.589791634
gdb_3913,c1c(onn1)C=O,8.9816,2.08012,1.6889599999999998,3.4619,47.97,-0.2923,-0.1056,0.1867,645.3087,0.054751,-375.34848700000003,-375.343035,-375.34209,-375.378044,18.459,-948.006084205,-952.58376236,-957.3233378369999,-888.1643159289999
gdb_45094,O=C1CC2OC2C2CC12,2.73337,1.74436,1.24752,2.2313,71.24,-0.2376,-0.0166,0.221,993.2665,0.137474,-421.825263,-421.81818899999996,-421.817245,-421.85695400000003,28.153000000000002,-1736.0143161531,-1746.6851066981,-1756.168022706,-1619.760743795
gdb_65322,CC1(NC1C#C)C1CC1,2.94722,1.07877,1.02386,2.0051,85.96,-0.2399,0.0378,0.2777,1288.5858,0.169292,-365.940661,-365.931233,-365.930289,-365.974922,35.861999999999995,-1932.489894089,-1944.3498141891,-1955.6117182120001,-1797.9965176279998
gdb_63668,CC1(CN1CCC#N)C,4.2609699999999995,0.70134,0.6655300000000001,4.3169,85.04,-0.2407,0.0375,0.2782,1731.8953,0.18063900000000002,-383.26704900000004,-383.256837,-383.255893,-383.302711,36.988,-1988.3545103229999,-2000.6103886020999,-2012.46528863,-1847.746686166
gdb_64016,CC1(C)CC=CC1(C)O,1.88357,1.7901,1.46698,1.2011,85.93,-0.2422,0.0153,0.2575,1099.0746,0.20414200000000002,-388.309776,-388.30006299999997,-388.299119,-388.342944,39.010999999999996,-2175.6985772911,-2190.0453155581,-2203.086207596,-2020.5149740821
gdb_27748,c1c(c([nH]c1N)C=O)O,2.31167,1.46366,0.8971100000000001,5.9342,77.18,-0.1896,-0.0176,0.172,1209.7258,0.113364,-453.99649900000003,-453.98799800000006,-453.987054,-454.029379,31.796,-1546.258104589,-1554.255079285,-1562.552003283,-1443.505388366
gdb_28391,c1c([nH]c(=O)c(n1)N)N,3.2415700000000003,1.41914,0.99,3.2985,76.36,-0.1839,-0.0242,0.1598,1120.8247,0.11538399999999999,-450.19605700000005,-450.188108,-450.18716399999994,-450.228097,30.941999999999997,-1510.6074357720001,-1518.9501679270002,-1527.247091925,-1406.9674218229998
gdb_87620,OC1CC11N=COC1=O,2.86288,1.56794,1.18737,2.2302,63.95,-0.2616,-0.0372,0.2244,999.1988,0.100904,-473.850774,-473.843346,-473.84240199999994,-473.882808,27.844,-1467.0852940591,-1474.8670331679998,-1482.570961161,-1370.539269355
gdb_38855,C1C2CC3CC1C2CO3,2.66677,1.8919400000000002,1.81255,1.4464,80.03,-0.2301,0.0792,0.3092,913.052,0.18784700000000001,-387.100821,-387.094352,-387.093408,-387.131206,28.166,-2044.9200541101002,-2059.5253260851,-2071.380226113,-1901.3610551261
gdb_2324,CC1OC1CC=O,7.349639999999999,1.3217299999999998,1.23098,3.1647,58.59,-0.251,-0.0259,0.2251,957.0895,0.12254300000000001,-345.644179,-345.636418,-345.63547400000004,-345.67703,26.425,-1430.0785782931,-1438.539909649,-1446.838088665,-1332.807153185
gdb_16322,COC12CC1OC2=O,3.3054099999999997,2.0459099999999997,1.45628,3.8569999999999998,57.75,-0.2616,-0.0039,0.2577,847.5663,0.10571400000000002,-419.65102199999995,-419.643687,-419.642742,-419.68300899999997,26.320999999999998,-1394.1913385830999,-1402.0314360291,-1409.735364022,-1300.365565394
gdb_83939,CN1C2CCCC1C2=O,2.2819599999999998,1.65478,1.4576200000000001,2.1253,79.32,-0.2329,-0.0061,0.2267,1043.1346,0.172528,-403.148439,-403.140391,-403.139447,-403.180716,31.605,-1926.196606328,-1938.9218613391001,-1950.183765362,-1790.2022283391
gdb_56023,CC(=O)CC1COCO1,3.53456,0.98726,0.8859899999999999,2.0934,72.04,-0.2409,-0.0112,0.2297,1347.559,0.15828599999999998,-460.181042,-460.17181600000004,-460.170872,-460.21665099999996,32.364000000000004,-1822.2503679871,-1833.3472371431,-1844.0161451610002,-1694.8283904470002
gdb_48509,O=CC12C3C4CC(C14)N23,4.98151,1.30765,1.30199,4.3194,73.82,-0.2402,-0.0373,0.2029,990.3125,0.124976,-400.6654,-400.658709,-400.657765,-400.696771,26.136,-1623.770526305,-1633.7931000531,-1642.683020056,-1513.9495487061
gdb_74282,CC1=CC(C)(O)CCC1,2.39288,1.3195299999999999,1.04956,1.4848,88.91,-0.2356,0.0189,0.2545,1287.7491,0.205116,-388.324371,-388.314596,-388.313652,-388.358223,38.013000000000005,-2184.857071146,-2199.1649038551,-2212.205795893,-2030.1026840931
gdb_122195,CCOCC1(C)CCO1,3.5474,0.79979,0.76676,1.4161,82.91,-0.2422,0.0791,0.3213,1640.7979999999998,0.203346,-425.409867,-425.399313,-425.39836799999995,-425.446433,37.639,-2101.8307278470998,-2115.649103536,-2128.689368065,-1948.523376548
gdb_110645,COC1C2C3NC3C12C,2.45742,1.6049799999999999,1.20813,2.2423,79.71,-0.1963,0.0708,0.2672,1117.7579,0.169179,-403.038532,-403.029592,-403.028648,-403.07216,33.834,-1857.228974665,-1869.3944916481,-1880.6563956710002,-1722.082361335
gdb_18438,CC1OC2C(C#C)C12,3.12426,2.01405,1.55534,1.7731,70.62,-0.2313,0.0461,0.2774,863.2565,0.128972,-346.52476,-346.517217,-346.516272,-346.556256,28.892,-1587.9698828371,-1597.4578189170002,-1606.34773892,-1480.977088301
gdb_45694,O=C1CN=C2OCC2C1,3.7126699999999997,1.36519,1.0473700000000001,3.323,69.44,-0.2375,-0.0281,0.2094,1083.8579,0.12577,-437.89788899999996,-437.890655,-437.88971100000003,-437.93002199999995,27.561999999999998,-1632.9836134431,-1642.664822295,-1651.5547422979998,-1523.38477403
gdb_1029,c1cnc([nH]1)C=O,8.354619999999999,2.06683,1.65693,5.8712,57.43,-0.2477,-0.0592,0.1885,681.5642,0.08040499999999999,-339.479764,-339.47418999999996,-339.473246,-339.50922099999997,19.949,-1166.716816047,-1172.995671101,-1178.921866097,-1093.6973587711
gdb_131768,c1c(=O)c(non1)CO,2.69318,1.5165799999999998,0.97715,1.083,64.24,-0.2708,-0.1034,0.1674,1097.0143,0.08756699999999999,-489.814897,-489.807029,-489.806084,-489.847825,28.029,-1295.967982322,-1302.584437218,-1309.694741697,-1206.3603246310001
gdb_100398,CC(N=C(N)CO)C#N,2.46044,0.98195,0.80958,7.0887,75.92,-0.2617,0.0011,0.2628,1448.4652,0.145476,-435.281086,-435.27060700000004,-435.26966200000004,-435.31737300000003,36.818000000000005,-1712.2254499629998,-1721.646870089,-1731.722154593,-1591.502130998
gdb_39336,C1C2COC3OCCC123,2.70965,1.90498,1.41536,2.9408,74.01,-0.2528,0.0831,0.3359,961.9143,0.16233499999999998,-423.029587,-423.022518,-423.02157400000004,-423.06102000000004,28.381999999999998,-1863.886845155,-1876.3378787329998,-1887.0067867510002,-1734.100413703
gdb_17844,C1CC2(C1)C1CC2C1,4.38209,1.8123900000000002,1.56515,0.1125,78.97,-0.2776,0.0955,0.3731,894.9607,0.17918800000000001,-311.807365,-311.800616,-311.79967200000004,-311.838139,27.725,-1901.297676717,-1914.8386934281,-1926.10122496,-1767.3659208110998
gdb_30686,CCC(O)C1=CNC=C1,3.94675,0.96235,0.79923,2.6507,81.72,-0.2049,0.0442,0.2491,1445.9815,0.17165899999999998,-403.186614,-403.17738199999997,-403.17643799999996,-403.22112200000004,34.725,-1950.1517624031,-1962.1340467580999,-1973.395950781,-1815.557356993
gdb_73279,CC12COCOC1CO2,2.50774,1.73567,1.3715700000000002,2.3676,70.48,-0.2494,0.0748,0.3242,1010.5479,0.15993,-460.143229,-460.135278,-460.134333,-460.17570700000005,30.613000000000003,-1798.5223701701002,-1810.419313301,-1821.08759381,-1669.1356619510998
gdb_40164,C1CC11CCC2CC1C2,2.88489,1.52393,1.33626,0.2048,88.45,-0.2524,0.0857,0.3381,1089.5073,0.209459,-351.145816,-351.138315,-351.13737000000003,-351.177278,32.055,-2209.4880544141,-2225.2234700981,-2238.2637346270003,-2053.4899445231
gdb_105705,OCC1(COC=N)CN1,2.43796,1.23326,1.04741,3.5701,73.57,-0.2537,0.018000000000000002,0.2717,1227.4106,0.159002,-456.304558,-456.29506900000007,-456.294125,-456.340124,34.023,-1738.8826597921,-1749.813866572,-1760.48277459,-1611.073509199
gdb_93881,OC1CCC(O)C1C#C,2.1069999999999998,1.58049,1.13557,1.4859,75.51,-0.2531,0.0318,0.2849,1132.1991,0.158664,-423.00071299999996,-422.991522,-422.990578,-423.034727,34.944,-1845.7681502891,-1856.8876097691,-1867.556517787,-1717.601319566
gdb_66024,CC1(COC1C#C)C#C,2.4813099999999997,1.2906799999999998,1.1206399999999999,1.4985,80.93,-0.255,0.01,0.265,1162.7533,0.132405,-384.59815699999996,-384.588828,-384.587884,-384.63219399999997,34.684,-1730.1791099620998,-1739.435495221,-1748.918411229,-1615.65369739
gdb_76014,CC1C(C#N)C1(N)C#C,2.56714,1.22478,1.07294,3.0380000000000003,81.57,-0.2407,0.0036,0.2443,1190.5306,0.13378800000000002,-380.83331499999997,-380.823533,-380.822589,-380.867639,35.701,-1716.8677615451002,-1725.8392577181,-1735.322173726,-1602.16225389
gdb_101358,CC(CO)C1CC2CN12,3.05499,1.072,0.8877700000000001,0.3764,81.56,-0.2289,0.0779,0.3068,1370.5831,0.193934,-404.29613,-404.286642,-404.285697,-404.330532,35.702,-2018.5314181331,-2032.1301656720002,-2044.577434196,-1870.4995349970002
gdb_88186,CC1OC11CCCC=C1,3.40085,1.1759,1.0123799999999998,1.869,86.16,-0.2382,0.0128,0.251,1265.1543,0.183278,-387.100755,-387.092203,-387.091259,-387.133811,33.397,-2044.8786385160001,-2058.1768092439997,-2070.031709272,-1902.995716071
gdb_73724,CC12OCCC3CC1C23,2.5603,1.8945400000000001,1.39263,1.307,81.36,-0.2217,0.0864,0.3081,1015.8361,0.184782,-387.067922,-387.06035099999997,-387.05940699999996,-387.0994,31.354,-2024.2756355191,-2038.1893925760999,-2050.044292604,-1881.4025038720001
gdb_71319,OC12CN3C1C(C#N)C23,3.43572,1.49939,1.1974,3.9303,70.11,-0.2699,0.0214,0.2913,997.2844,0.112729,-416.71777099999997,-416.71047599999997,-416.70953199999997,-416.749485,28.076,-1508.0296288001,-1516.7840068591001,-1525.080930857,-1404.801260755
gdb_44663,O=C1CC2C=CC3C2C13,2.92005,1.78584,1.56892,3.0669999999999997,75.54,-0.2345,-0.0162,0.2184,905.002,0.138698,-384.713381,-384.706969,-384.706025,-384.744063,26.772,-1802.4832069781,-1813.5700359901,-1823.0529519979998,-1685.8525017110999
gdb_98471,CCC1(CO1)C(=O)NC,2.31724,1.2646,1.02426,2.0976,76.35,-0.2441,0.0216,0.2657,1285.7099,0.169225,-440.306305,-440.29609500000004,-440.295151,-440.342027,36.131,-1888.5830893591,-1899.951042403,-1911.2129464260001,-1754.4944562029998
gdb_9959,CCC1(C)C(C)C1C,2.32039,1.5877299999999999,1.41553,0.0863,85.47,-0.2494,0.0801,0.3295,1121.7953,0.22166799999999998,-314.272917,-314.26264,-314.261696,-314.30716,38.317,-2192.7505068570003,-2207.631882792,-2221.2663983439998,-2034.2536561281
gdb_86104,CC1OC(C)=NC1C=O,3.1324400000000003,1.2269700000000001,0.96796,2.2503,73.24,-0.2413,-0.0308,0.2105,1229.4585,0.145792,-439.123728,-439.11446500000005,-439.11352,-439.158857,32.708,-1774.3569985801,-1784.542097159,-1794.6173816629998,-1653.2672143591
gdb_31505,CCc1cc(c(o1)C)C,3.04457,1.07748,0.8496100000000001,0.3621,88.57,-0.19699999999999998,0.0304,0.2273,1451.1966,0.181134,-387.147632,-387.137548,-387.136604,-387.18311,36.187,-2074.2943779091,-2086.6312048491,-2098.4861048770003,-1933.9312822621
gdb_10874,CN1C2CC1(C)C2=O,2.39643,2.2531,2.05957,2.0304,69.93,-0.2414,0.0073,0.2486,823.6131,0.140842,-363.81354,-363.805696,-363.804752,-363.84527599999996,29.443,-1620.235140599,-1630.4221217051002,-1639.9056652220002,-1506.3993604179998
gdb_109175,CCC1=CCC(C)OC1,3.77755,0.93322,0.82229,1.1412,89.24,-0.233,0.0279,0.2609,1517.8427,0.20570500000000003,-388.313216,-388.30357599999996,-388.30263199999996,-388.347797,36.399,-2177.8572082511,-2192.2497546751,-2205.2906467129997,-2023.5602752591
gdb_41318,C1CC23OC=NC2CC13,3.26163,1.7571700000000001,1.3780299999999999,1.778,74.7,-0.2366,0.0175,0.2541,953.6234,0.150356,-401.93945,-401.932696,-401.93175099999996,-401.970569,27.421,-1795.3967478410998,-1807.15689401,-1817.232178514,-1672.046676202
gdb_86147,CC1CN(C)C(C)C1=O,2.0680099999999997,1.5406600000000001,1.0810799999999998,2.3276,82.09,-0.2084,-0.0183,0.1901,1237.5499,0.19297999999999998,-404.372759,-404.362796,-404.361852,-404.408047,36.657,-2066.6168052939997,-2079.9174860581,-2092.365382091,-1919.1408951320002
gdb_112583,CCC1CC(C)(O1)C#C,3.2880000000000003,0.95906,0.8995,1.5853,85.59,-0.2497,0.0329,0.2826,1429.4541,0.17938900000000002,-387.052704,-387.042614,-387.04167,-387.087923,37.535,-2014.7262035571,-2027.0592654431,-2038.9141654710002,-1874.2005830791
gdb_19783,O=C1C2OC2C2CN12,3.3205,2.7572799999999997,1.84926,3.7356,57.08,-0.2512,-0.0331,0.2181,698.4808,0.096712,-398.567413,-398.561642,-398.560698,-398.597219,22.489,-1329.797620021,-1337.7305887989999,-1344.842148296,-1241.236647342
gdb_106137,CC12CC3CN1C23CO,2.50895,1.5490700000000002,1.23781,1.7542,78.9,-0.2351,0.0758,0.311,1102.5027,0.171183,-403.085984,-403.07746099999997,-403.07651699999997,-403.11913,32.836,-1887.0055317329998,-1899.4327199691,-1910.694623992,-1751.556459065
gdb_113634,OCC1CC1C(=O)C#N,3.69518,0.8610399999999999,0.81795,3.2226,72.77,-0.2766,-0.0879,0.1887,1403.1106,0.12263399999999999,-437.88407,-437.874724,-437.87377999999995,-437.91934699999996,32.406,-1624.3120665720999,-1632.667976416,-1641.557896419,-1516.6861154551002
gdb_26284,CN(C)c1ccccc1,3.49725,1.2260799999999998,0.9194,1.8967,92.75,-0.1842,0.0128,0.19699999999999998,1287.6573,0.17294400000000001,-366.069575,-366.060859,-366.059915,-366.10323900000003,32.806,-2013.384589315,-2025.6912958229998,-2036.953199846,-1878.5165899810002
gdb_36048,N#CCC1(CO1)C1CO1,2.5099,1.3066,1.0086600000000001,3.0035,68.32,-0.2763,0.0212,0.2975,1174.4745,0.122807,-437.848425,-437.83988899999997,-437.838944,-437.88260199999996,30.474,-1601.9445082671,-1610.8087004011,-1619.697992895,-1493.62829725
gdb_130850,C#Cc1c(cno1)C=O,2.30957,1.5830000000000002,0.93924,3.0231,74.1,-0.2698,-0.0859,0.1839,1125.4927,0.076405,-435.45583099999993,-435.448298,-435.447353,-435.488297,27.005,-1356.273479749,-1362.2128524339998,-1368.730160908,-1273.6255243771
