smiles,PCBA-1030,PCBA-1458,PCBA-1460,PCBA-2546,PCBA-2551,PCBA-485297,PCBA-485313,PCBA-485364,PCBA-504332,PCBA-504333,PCBA-504339,PCBA-504444,PCBA-504467,PCBA-588342,PCBA-624296,PCBA-624297,PCBA-624417,PCBA-651965,PCBA-652104,PCBA-686970,PCBA-686978,PCBA-686979,PCBA-720504
O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1,,,,,,1.0,1.0,,,,0.0,,,,,,,,0.0,,,,
Clc1ccc(-c2cn3ccccc3n2)cc1,,,,,,1.0,1.0,0.0,,0.0,,,,1.0,,,,,,0.0,0.0,,
O=C(N/N=C/c1ccc2c(c1)OCO2)c1ccn(Cc2ccc(Cl)cc2)n1,,,,,,,,,,,,,,,,,,1.0,,,0.0,0.0,
Cc1cc(CNCc2c(C(=O)N3CCCCCCC3)nc3ccc(Cl)cn23)nn1C,1.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,
CCc1ccc(-c2cn3c(n2)sc2cc(C(=O)NCCC4=CCCCC4)ccc23)cc1,,,,,,,,,,,,,,,,,,1.0,0.0,,,,
COc1ccc(Br)cc1S(=O)(=O)Nc1cc(-c2cn3ccccc3n2)ccc1C,,,,,,,,,,,,,,,,,,1.0,,,,,
Cc1ccc(/C=C2\SC(N3CCN(C(c4ccccc4)c4ccccc4)CC3)=NC2=O)o1,,,,,,,,1.0,1.0,,,,,0.0,,,,,,,1.0,1.0,
COc1ccc(C(=O)NN)cc1COc1ccc(Br)cc1,,0.0,0.0,,,,,,,0.0,,,0.0,,,,0.0,,,,,,
O=C(c1ccc(F)cc1)C(CCCCCC(CN1CCOCC1)C(=O)c1ccc(F)cc1)CN1CCOCC1,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
Cc1ccc(CCS(=O)(=O)c2ccc(C(C)(C)C)cc2)cn1,,,,,,,,,,,,1.0,,,,,,,,0.0,,,
CC(C)Nc1nc(NC(C)C)nc(SCCOC(=O)Nc2ccc(Cl)cc2Cl)n1,,,,,,,,,,,,,,,,,,,1.0,,,,
Cc1cc(C(=O)Nc2ccc3c(c2)OCO3)cs1,,1.0,,0.0,,1.0,1.0,,,,,,,1.0,,,0.0,,,,,,
Cc1ccc(-c2csc3nc[nH]c(=S)c23)cc1C,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,
CCCCN(C)C(=O)CCC(=O)Nc1ccc2nc(N3CCOCC3)cc(C)c2c1,,1.0,,,,,,,,,,,,,,,,1.0,0.0,,,,
Cc1ccc2[nH]c(=O)c(C(c3nnnn3Cc3ccccc3)N3CCc4ccccc43)cc2c1,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
N/C(=N\OC(=O)c1cccc(Br)c1)c1ccccn1,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,,
Cc1ccc(-c2ccc(/C=N\NC(=O)c3cc4c(ccc5ccccc54)o3)o2)cc1[N+](=O)[O-],,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,0.0
CCCCc1[nH]c(=O)c(C#N)c2c1CCCC2,,,,,,,,,,,,,,,,,,1.0,,,,,
C[C@@]12C(=O)Nc3cc(F)ccc3C(=O)N1[C@H]1c3cc(Br)ccc3OC[C@@H]1[C@@H]2c1ccccc1,,,,,,,,,,,,,,,1.0,,,,,,,,
COc1cccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCN2CCOCC2)c1,,,,,,,,,,,,,1.0,,,0.0,0.0,,,,,,0.0
Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(Br)cc3)N2S(=O)(=O)c2ccccc2C)cc1,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
COc1cccc(-c2nnn(CC(=O)N3CCC(C)CC3)n2)c1,,,,,,,,,,,,,,,,,,,,0.0,,,
CC(C)c1ccc(C(=O)Nc2ccc(N3CCOCC3)cc2)cc1,,,,,,,,,,,,,,,1.0,,,,,,,,
COc1ccc(OC)c(C2CC(=O)c3c([nH]c(C(=O)OC(C)C)c3C)C2)c1,,,,,,,,,,,,0.0,,,,,,,,1.0,,1.0,
CCOC(=O)CN1CC23C=CC(O2)C(C(=O)NC2CCCCC2)C3C1=O,,0.0,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1c(NC(NC(=O)c2ccco2)C(=O)c2ccc(Cl)cc2)sc2c1CCCC2,,,1.0,,0.0,0.0,,1.0,1.0,,,,,,,,0.0,0.0,,,,,
COc1ccc(NC(=O)c2ccco2)cn1,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,
O=C(CSc1nc(-c2ccc(Cl)cc2)cs1)Nc1cccc([N+](=O)[O-])c1,,,,,,,,,,,,1.0,,1.0,,,1.0,0.0,,1.0,1.0,,
CCN(CC)C(=O)C1CCN(c2ncnc3c2cnn3-c2ccc(C)cc2C)CC1,1.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,,0.0,0.0,,,,,,
CCN(CCNC(=O)C1CCN(Cc2nc(-c3cccc(Cl)c3)oc2C)CC1)c1ccccc1,,,,,,,,,,,,,1.0,,,,,,,,,,
Cc1ccc(NC(=O)c2ccc(Cl)c(N3C(=O)C=CC3=O)c2)cc1,1.0,,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0
O=C(Nc1nc2ccc(Br)cc2s1)c1ccco1,,,,,,1.0,1.0,,,,0.0,,,1.0,,0.0,,,,,,,
C#CCN(C[C@@H]1[C@@H](OC(=O)Nc2cccs2)[C@@H](OC(=O)Nc2cccs2)Cn2c(=O)ccc(=O)n21)S(=O)(=O)c1ccc(C)cc1,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
O=[N+]([O-])c1cccc(/N=N/N(CCO)c2cccc([N+](=O)[O-])c2)c1,,,,,,,,,,,,,,,,,,,,,,0.0,
CCC(C)c1ccc(O)c(NC(=S)NC(=O)c2cccs2)c1,,,,,,,,,,,,,,,,,1.0,0.0,,,1.0,,
O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,,,,,,,,,,,,,,,0.0,,,,,,,,
COc1ccccc1Cc1nnnn1CC(=O)O,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,,,,
CN(C)C(=O)Cn1c(SCC(=O)Nc2ccc3c(c2)OCO3)nc2ccccc21,,,,,,,,,,,,,,,,,,1.0,,,,,
O=C1NC(=O)/C(=C\c2ccc(N3CCOCC3)o2)N1,,,,,,,,1.0,1.0,,0.0,0.0,,,,0.0,,,,,,,
COc1cc(OC)cc(C(=O)Oc2ccc(/C=N/Nc3nc4ccccc4s3)cc2OC)c1,,,,,1.0,,,,,,,,,,,,,,,,,,
O=C(NCCNc1ccc([N+](=O)[O-])cc1C(F)(F)F)c1ccccc1F,,,,,,,,,,,,,,,,,,,1.0,,,,
c1ccc(NCC2OCc3ccccc3CO2)cc1,,,,,,1.0,,,,,,,,,,,,,,,,,
Cc1cccc(C)c1NC(=O)C(c1ccncc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.0
CC[n+]1c(/C=C/C=C/N(C(C)=O)c2ccccc2)sc2ccccc21,1.0,,1.0,,,,0.0,1.0,,1.0,1.0,,,,,,,,,,,,
COC(=O)C(C)Sc1n[nH]c(=S)s1,1.0,0.0,0.0,,,,,,1.0,,1.0,,,,0.0,,,,,,,,
N=c1c(C(=O)NCc2ccc3c(c2)OCO3)cc2c(=O)n3ccccc3nc2n1CC1CCCO1,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1ccc(-n2c(C)cc(/C=N/NC(=O)Cn3c4ccccc4c(=O)c4ccccc43)c2C)cc1,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Cc1ccc(-c2cc(C(=O)NN/C=C3\C=Nc4ccccc43)n[nH]2)o1,,,,,,,,,,,,,,,,1.0,,,,,,,
COc1cccc(-c2nnc(SCCOc3ccc4c(C)cc(=O)oc4c3)o2)c1,,,,,,,,,,,,,,,,,,1.0,,,,0.0,
c1ccc(-c2noc(-c3ccc4ccccc4c3)n2)cc1,,,,1.0,,,,,,,,,,,,,,,,,,,
CCCCOC(=O)C1=C(C)N=C2N=CNN2C1c1ccc(OC)c(OC)c1,,,,,,,,,,,,,,,,0.0,,,,,,,
CCCCNC(=O)c1ccc(-n2c(=S)[nH]c3ccccc3c2=O)cc1,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,
CCCCn1c(N)c(N(CC(C)C)C(=O)c2cc(-c3ccc(F)cc3)nc3ccccc23)c(=O)[nH]c1=O,,,,,,,,,,,,,,,,,,,0.0,,,,0.0
Cc1nn(CCOc2ccccc2)c(=O)n1-c1ccc(F)cc1,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,
Cc1ccc2nc(SCC(=O)N3CCN(c4ccccc4)CC3)nc(=O)n2c1,,,,,,,,1.0,,,,,,,,,,,,,,0.0,
c1ccc2c(c1)Cn1nnnc1-2,0.0,0.0,,0.0,,,0.0,,,,,,,,,0.0,,,,0.0,,0.0,
Cn1cccc1Cc1nnc(SCC(=O)N2CCN(c3ccccc3)CC2)n1-c1ccc(F)cc1,1.0,,,,,,,0.0,,1.0,,,0.0,0.0,,,,0.0,,,,,
Clc1ccc(/C=N/N2CCN(Cc3ccccc3Cl)CC2)cc1,,,,,,,,,,,1.0,,,,,,,,,,,,
CCn1ccc(C(=O)Nc2ccccc2Cl)n1,,,,,,,1.0,,,,,,,1.0,,,,,,,,0.0,
CCOc1cccc2c1OC1(CCCCC1)N1N=C(c3cccnc3)CC21,,,,,,,,,,,,,,1.0,,,,,,,,,
CCc1c(C(=O)N/N=C/c2ccc(C)o2)csc1C,,,,,,,,,,,,,0.0,,,,,,,,,,
CCn1c(SCc2cccc(F)c2)nnc1-c1ccncc1,,,,,0.0,,,,,,,,1.0,,,,,,,,,,
O=C(COC(=O)c1ccc(Cl)nc1)Nc1ccccc1OC(F)F,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,,,0.0,,,,
Cn1ncc(Br)c1NC(=O)c1cc(Cl)cc(Cl)c1,,,,,,,,,,,,0.0,,,,,,,,0.0,,,
Cc1ccccc1Cn1nnc(C(=O)Nc2ccc3c(c2)OCCO3)c1N,,,,,,1.0,,,,,,,,,,,,,,,,,
CCCCOc1ccc(NC(=O)CCSc2nccn2C)cc1,,,,,,,,,,,1.0,,,,,,,,,,,,
CC(C)(C)C1CCC2(CC1)C(C#N)=C(SCC(=O)Nc1ccccc1)NC(=O)C2C#N,1.0,0.0,0.0,,,,0.0,,,,,,,,1.0,,,,,1.0,,,
CC1CN(C)C(C)C/C1=N\Oc1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,0.0,,,,,,,,,,
O=c1cc(CSc2nc3ccccc3[nH]2)c2ccccc2[nH]1,,,,,,,0.0,,,0.0,,,,,,,,,,,,,
Nc1cc(-c2ccccc2)nn1S(=O)(=O)c1ccc(Br)cc1,1.0,,0.0,,,,0.0,,1.0,,,,,0.0,,,,,,0.0,,1.0,
COc1cc(C)nc(Oc2ccc(OCCOc3ccccc3)nn2)n1,,,,,,,,,,,,,,,,,,,,,0.0,,
Cn1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)cc2cc(F)ccc21,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,
CN1CCN(C(=O)c2ccccc2NC(=O)CCN2C(=O)c3ccccc3C2=O)CC1,,,,,,,,,,,,,,,,,,0.0,,,,,
CCOC(=O)c1ccc(CN(Cc2ccccc2C)S(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1,,,,,,,,,,,,,,,,,,,,,1.0,,
Fc1ccc(CSc2nnc(-c3ccncc3)o2)cc1,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1cccs1)CCC2)c1c(F)cccc1F,,,,,,,,,,,,,,,,,,1.0,,,,,
CCOc1ccccc1C(=O)N(CCC(=O)OC)c1ccccn1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)C1C=CCC1C(c1cc3c(cc1Br)OCO3)N2,,,,,,,,,,,,,,,,1.0,,0.0,,1.0,,,
CC1=C(C)CC(C(=O)NNC(=O)c2csc3c2CCC(C(C)(C)C)C3)C(C(=O)O)C1,,,,,,,,,,,,,,,,1.0,,,0.0,,,0.0,
Cc1ccc(OC(=O)COc2ccccc2)c(-n2nc3ccccc3n2)c1,,,,,,1.0,1.0,,,1.0,,,,1.0,0.0,,,1.0,,,,,
COC(=O)C1C(=O)NCC1c1ccccc1,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,
C/C(CC(=O)NCc1ccc(Cl)cc1)=N\NC(=O)c1ccccc1F,,,,,,,,,,,,,,,,0.0,,,,,,,
CC(=O)c1ccccc1N(C(=O)Cn1nnc2ccccc21)C(C(=O)NCC1CCCO1)c1ccc(N2CCOCC2)cc1,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,
Cc1ccc2cc3cc(C(=O)NCc4ccco4)oc3nc2c1,,,,,,,,,,,,,,0.0,,,0.0,1.0,,,,,
COC(=O)c1cc(OC)c(OC)cc1NC(=O)CCCCCN1C(=O)CCC1=O,,,,,,,,,,,,,,,,,,1.0,,,,,1.0
COc1ccc(NC(=O)C2CSC(C)(C)N2C=O)cc1,,,,,,,,,,,0.0,,,,,,,,,,,,
CC(=O)Nc1ccc(S(=O)(=O)NCCC(=O)OCc2ccccc2F)cc1,,,,,,,,,,,,,0.0,,,,,,,,,,
O=C1C=C(Nc2ccc(O)cc2)C(=O)c2ccccc21,,,1.0,,,,,,,1.0,,,,1.0,,,,,0.0,1.0,,,
O=C(Nc1ccc2nc(SCC(=O)N3CCc4ccccc43)sc2c1)c1ccccc1,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,
COc1nc(-c2ccc(C)cc2)ccc1-c1noc(-c2ccco2)n1,,,,,,,,,,,,,,,,,,1.0,,,,,
FC(F)(F)c1nc2ccccc2nc1N/N=C\c1ccccc1,,,1.0,1.0,1.0,,0.0,,,1.0,1.0,,,1.0,,0.0,,,,0.0,1.0,,0.0
Cc1ccc2[nH]c(=O)c(C=C3C(=O)NC(=O)NC3=O)cc2c1,1.0,,,0.0,,0.0,,1.0,,,,,,,,0.0,,,,0.0,,,1.0
O=C(CCS(=O)(=O)c1ccc(Br)cc1)Nc1ccc2c(c1)OCO2,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
O=C(CCl)Nc1cn(-c2ccccc2)nc1-c1ccc(F)cc1,,,,,,,,1.0,0.0,,,,0.0,,,,,,1.0,1.0,,1.0,
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(=O)CC(=O)O[C@H]3[C@@H]4C(=C)C(=O)O[C@@H]4C[C@@H](C)[C@@H]4C=CC(=O)[C@@]34C)[C@H]12,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,0.0,,,1.0,1.0,
Cc1ccc(-n2ncc(C(=O)N3CCN(C4CCCCC4)CC3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1C,,,,,,,,,,,,,,,,,,,,,,1.0,
O=C(Nc1ccc(Cn2cccn2)cc1)c1ccc(COc2ccccc2Br)cc1,,,,,,,,,,,,1.0,0.0,,,,,,,,,1.0,
Cc1cc(C)nc(SCc2nnc(SCC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)o2)n1,,,,,,,,,,,,,,,,,0.0,,,,,,
COc1ccc2c(=O)c(-c3ccccc3)coc2c1,,,,,,,1.0,,,,,,,,,,,,,,,,
O=C(O)c1cccc(N/N=C/c2ccc(-c3ccccc3)cc2)c1,,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,1.0,,,,0.0,,,,,
CCCN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4CCN(C(=O)OCC)CC4)cc3)c2C(N)=O)C1,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
CCCC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(OCc2ccc(C(=O)O)cc2)cc1,1.0,,0.0,,,,,,,,1.0,,,1.0,,,,,,,,,1.0
COc1cccc(NC(=O)Nc2ccc3nsnc3c2)c1,,1.0,,,,1.0,,,0.0,0.0,,,,1.0,,,,,,,,,
NC(=O)C1(Nc2ccc(C(=O)O)cc2)CCCC1,,,,,,,,,,,,,,,,,,1.0,,0.0,,,
O=C(O)CCC(O)=C1S(=O)(=O)OCCOS1(=O)=O,0.0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)/C=C/COc1ccccc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,0.0,,
O=C(Nc1nc2cc3c(cc2s1)OCCO3)c1ccc([N+](=O)[O-])o1,,,,,,,1.0,,,,0.0,,,1.0,1.0,1.0,,,,,,,
C=CCN1CC(=O)N2C(c3ccccc3)c3[nH]c4ccccc4c3C[C@H]2C1=O,,,,,,,,,,,,,,,,,,,,,1.0,,
COc1ccc(CCC(=O)NCCc2cn3c(C)csc3n2)cc1,1.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,,,,0.0,,
O=C(NC1CC1)c1ccc(S(=O)(=O)NCC2CCCCC2)cc1,,,,,,,,,,,,,,,1.0,,,,,,,,
Cc1ccccc1-c1nnc(Cc2ccccc2)o1,,1.0,,0.0,,1.0,1.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,
CCOc1ccccc1NC(C)C(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,,,,,,,,,,,,,,,,,,,1.0,,,,
CN1CCN(C(=S)C(=O)Nc2ccc(Br)cc2)CC1,1.0,0.0,,,,,,,1.0,,1.0,,0.0,,,,0.0,,,,,1.0,1.0
O=C(CSc1ccccc1)Nc1cc(Cl)ccc1Oc1ccccc1,,,,,,,,,,,,,,,,,1.0,,,,,,
CCCCCn1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,,,,,,,,,,,,,,,,,,,1.0,,,,
O=C(Oc1ccccc1F)c1nc(SCc2ccc(F)cc2)ncc1Cl,,,1.0,,,,,0.0,,,0.0,,,,,,,,,,,,
O=C(OCn1ncc(Br)c(Br)c1=O)c1ccc(F)cc1,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0
COc1ccccc1NC(=O)CN1C(=O)CSC(C)C1=O,,,,0.0,,,,,,,,,,,,,,,,,,,
CCn1cc([N+](=O)[O-])c(C(=O)N2N=C(c3ccc4ccccc4c3)CC2c2cc(Br)ccc2O)n1,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
N#CC1=C(N)C2=CCCC[C@H]2[C@H](c2cccc(F)c2)C1(C#N)C#N,,,,,,,,,,,,,,,1.0,,,,,,,,
Cc1cc(C(=S)N2CCOCC2)c(C)n1-c1ccc(Cl)cc1,1.0,,,,,,,,,1.0,1.0,,,,,0.0,,,,,,,
CCCNC(=O)C1(C)CCCN(Cc2cccc(C(F)(F)F)c2)C1,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
O=C(CN1C(=O)CN=C(c2ccccc2)c2ccccc21)Nc1cccc(C(F)(F)F)c1,,,,,,,,,,,,,,,,,,,1.0,,,,
Cc1ccc(C)c2sc(N3CCN(C(=O)C(C)(C)C)CC3)nc12,,,,,,,,,,,,,,,,,,,1.0,,,,
O=C(CN1C(=O)NC2(CCCC2)C1=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,,,,,,,,0.0,,,,,,,,,,,,,,,
COc1ccc(/C=N/Nc2nc(Nc3ccccc3)nc(N3CCCCC3)n2)cc1OC,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
COc1cc(C(F)(F)F)nc2c(Br)c(C(C)(C)C)nn12,,,,,,,,,,,,,,0.0,,,,,,,,,
CCOC(=O)c1sc(NC(=O)c2sccc2C)cc1C,,1.0,,,,1.0,1.0,,0.0,,,,,,,0.0,,,,,,1.0,
CC1=NOC(=O)/C1=C/c1ccc(N(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,0.0,
Cn1cc(C(=O)NCC2COc3ccccc3O2)c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc21,,,,,,,,,,,,,,,,,,,,,,1.0,
COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
O=C(NNc1c(Cl)cccc1Cl)c1cccs1,1.0,,,,,,0.0,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)Cn2c(=O)cc(C)c3c(C)nn(C)c32)cc1,,,,,,,,,,,,1.0,,,,,,,,,,,
Cc1ccc(C)c(N(CC(=O)Nc2ccc(-c3nc4ccc(C)cc4s3)cc2)S(C)(=O)=O)c1,,,,,,,,,,,,,,,,,,1.0,,,,,
CCOC(=O)c1cnc(SSc2ncc(C(=O)OCC)c(N)n2)nc1N,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0
CCOC(=O)Cn1nnnc1C(CC)N(Cc1cc2ccc(C)cc2[nH]c1=O)C1CCCC1,1.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,
COc1ccccc1Cc1c(C2CCCCC2)nc2ccc(Cl)cn12,,,,,,,,,,,,,,,,,,,,,,1.0,
CC(C)Sc1nc(N)c2c3c(sc2n1)CN(C)CC3,,1.0,0.0,,,,,0.0,1.0,,,,,,,0.0,,1.0,,,0.0,,1.0
O=C1C=C/C(=C2\CSC(NCc3ccc4c(c3)OCO4)=NN2)C(O)=C1,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,
Nc1c(C(=O)OCC2CCCO2)c2nc3ccccc3nc2n1C1CCCC1,,,,,,,,,,,,,,,,,,1.0,,,,,
Cc1cccc(N/N=C2/C=NC(=N)S2)c1,,,1.0,,0.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
CCc1ccccc1NC(=O)/C(=C/c1ccco1)c1ccccc1,,,,,,,,,,,,,,,,,1.0,,,,,,
O=S(=O)(c1ccc(NCCOc2ccccc2)nc1)N1CCCC1,,,,,,,,,,,,,,,,,0.0,,,,,,
O=C(CC(=O)c1ccccc1)Nc1ccc(Cl)cc1,,,,,,,,1.0,0.0,,,,,1.0,,,,,,,,,
Cc1cccc(OCC(=O)N2CCC(N3CCOCC3)CC2)c1,,,,,,,,,,,1.0,,0.0,,,,,,,,,,
Nc1nc(C2CC2)c(Sc2sc(N)nc2C2CC2)s1,,1.0,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,
Fc1cccc(Cl)c1/C=C/c1cnc2ccccc2n1,,,,,,1.0,,,,,,,,,,,,,,,,,
Cc1nc2nc(-c3ccco3)[nH]n2c(=O)c1Cc1ccccc1,,,,,,,,,,,,,,,,,,1.0,,,,,
COc1ccc(-n2nc(C(=O)NCC(=O)NC3CCCCCC3)c3ccccc3c2=O)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,0.0,
CC(/C=N/NC(=O)c1nn(C)c(C)c1Br)=C\c1ccccc1,,,,,,1.0,,,,,,,,,,,,,,,,,
Fc1cnc(N/N=C/c2ccc(-c3ccc(Br)cc3)o2)nc1N1CCOCC1,,,1.0,,,,,,,,,,1.0,,,0.0,,,,,,,
N/C(Cc1ccc([N+](=O)[O-])cc1)=N\OC(=O)C1CCCCC1,,,,,,,,,,,,,,,,,,,1.0,,,,
Cc1ccc(NC(=O)Cn2c(=O)n(Cc3nc(C)no3)c(=O)c3cc4c(cc32)OCO4)c(C)c1,,,,,,,,,,,,,,,,,,1.0,,,,,
CC(=O)C1=C(O)C(=O)N(CCN2CCOCC2)C1c1ccccc1,,,,,,,,1.0,,,,,,,,,,,0.0,,,,
CC(C)CNC(=O)c1c(N)n(/N=C/c2ccccn2)c2nc3ccccc3nc12,,,,,,,,,,,,,,,1.0,,0.0,,,0.0,,,
O=S(=O)(/C=C/c1ccccc1)NCc1ccccc1Cl,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
Cc1cc(C)c2nc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)sc2c1,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
CC(C)Oc1ccc(C(=O)Nc2ncn[nH]2)cc1,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
COC(=O)CSc1nnc(CNC(=O)c2ccccc2F)n1-c1ccccc1,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,0.0,
COc1cc(OC)cc(C(=O)Nc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,,,,1.0,0.0,,0.0,,,,1.0,1.0,,,,,0.0,,,,,
CCOc1ccc(NC(=O)CC2NCCNC2=O)cc1,,,,,,,,,,,,,,,,,,,,,,0.0,
O=c1nc2ccccn2c(O)c1-c1ccccc1,,,,,,0.0,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(S(=O)(=O)NCCc2ccccc2)cc1)c1ccncc1,,,,,,,,,,,,1.0,,,,,,,,,,,
Cc1ccc(N(CC(=O)NCC2CCCO2)C(=O)CCC(=O)Nc2nccs2)cc1C,,,,0.0,,,,,,,,,,,,,,,,,,,
Cc1c(-c2ccccc2)nc2ccccc2c1C(=O)NCc1cccs1,1.0,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1ccc(Sc2nnnn2-c2ccccc2)c(Cl)c1,1.0,,,,,0.0,0.0,,1.0,,,,,,1.0,,,,,1.0,,,
CC(=O)Nc1ccc(NC(=O)c2ccccc2CCc2ccccc2)cc1,,1.0,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,,,,
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,,,,,,,,,,,,,,,,,,1.0,,,,
Cc1ccc(C(CC(=O)N2CCCC2)c2ccccc2)c(O)c1C,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,
O=S(=O)(c1ccc2nc(Nc3ccccc3)ccc2c1)N1CCCCC1,,,,,,,,,,,,,,,,1.0,,,,,,,
CCn1c(Cc2cccs2)nnc1SCC(=O)c1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,1.0
COc1cc2cc(CN(Cc3cccs3)C(=S)Nc3cccc(C)c3)c(=O)[nH]c2cc1OC,,,,,,,,,,,,,1.0,,,,,,,,,,
Cc1[nH][nH]c(=O)c1C(c1ccc(-c2cccc(C(=O)O)c2)o1)c1c(C)[nH][nH]c1=O,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,0.0,,
Nc1c(-c2ccccc2)cnn1-c1cccc(Cl)c1,,,,,,,,,,,0.0,,,,,,,,1.0,,,,
CC1(C)C(CSc2nc3ccccc3[nH]2)C1(Cl)Cl,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0
O=[N+]([O-])c1ccc(NCCNCCOc2nonc2-c2ccccc2)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,1.0,,,,0.0,
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NC(=O)Cc1ccc(OC)c(OC)c1,,,,,,,,,,,,,1.0,,0.0,,,,,,,0.0,
CCCCN(C)CC(O)Cn1cc(/C=C/C(=O)c2ccc(C)cc2)c2ccccc21,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
CN(C)CCCNC(=O)c1ccc(-c2cc3nc(NCc4cccnc4)n(C)c(=O)c3s2)cc1,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
Clc1ccc2nc(N3CCCCC3)[nH]c2c1,,1.0,0.0,,,1.0,1.0,0.0,,,,,,1.0,,,,,,,,,
